# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

,AND NAGAR,,,,,,,,,,,,,,,,,,,,,
"WELL AT VILLAGE ATHAL, DNH",HAVELI,,,,,,,,,,,,,,,,,,,,,
,DAMAN AND,,,,,,,,,,,,,,,,,,,,,
,"DIU, DADRA",,,,,,,,,,,,,,,,,,,,,
2455,,"28.7 ","29.5 ","7.07 ","7.21 ","1015 ","1209 ","BDL ","BDL ","4.46 ","4.63 ","8 ","12 ","16 ","24 ","670 ","761 ","0.25 ","0.25 ","0.01 ",0.01,
,AND NAGAR,,,,,,,,,,,,,,,,,,,,,
"WELL AT VILLAGE MASAT, DNH",HAVELI,,,,,,,,,,,,,,,,,,,,,
,DAMAN AND,,,,,,,,,,,,,,,,,,,,,
,"DIU, DADRA",,,,,,,,,,,,,,,,,,,,,
2456,,"28.9 ","29.8 ","7.21 ","7.24 ","2715 ","2715 ","BDL ","BDL ","3.3 ","3.59 ","2 ","6 ","8 ","14 ","1792 ","1873 ","0.84 ","0.92 ","0.01 ",0.01,
,AND NAGAR,,,,,,,,,,,,,,,,,,,,,
"WELL AT VILLAGE PIPERIA, DNH",HAVELI,,,,,,,,,,,,,,,,,,,,,
,DAMAN AND,,,,,,,,,,,,,,,,,,,,,
,"DIU, DADRA",,,,,,,,,,,,,,,,,,,,,
"2457 ",,"28.9 ","29.8 ","7.53 ","7.55 ","425 ","451 ","BDL ","BDL ","1.35 ","1.47 ","6 ","6 ","10 ","16 ","295 ","312 ","0.26 ","0.3 ","0.01 ",0.01,
"WELL AT VILLAGE GALONDA,",AND NAGAR,,,,,,,,,,,,,,,,,,,,,
DNH,HAVELI,,,,,,,,,,,,,,,,,,,,,
,DAMAN AND,,,,,,,,,,,,,,,,,,,,,
,"DIU, DADRA",,,,,,,,,,,,,,,,,,,,,
2458,,"29.2 ","29.7 ","7.53 ","7.81 ","3584 ","3719 ","BDL ","BDL ","1.55 ","1.72 ","4 ","8 ","14 ","16 ","2329 ","2491 ","0.23 ","0.27 ","0.01 ",0.01,
,AND NAGAR,,,,,,,,,,,,,,,,,,,,,
WELL AT VILLAGE DADRA,HAVELI,,,,,,,,,,,,,,,,,,,,,
"3477 ","DELHI ","- ","- ","7.6 ","7.6 ","- ","- ","- ","- ","BDL ","BDL ","- ","- ","- ","- ","896 ","911 ","- ","- ","- ",-,
"WELL AT ALIPUR, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"WELL AT AURBINDO MARG,",,,,,,,,,,,,,,,,,,,,,,
"3479 ","DELHI ","- ","- ","7.2 ","7.3 ","- ","- ","- ","- ","0.41 ","0.45 ","- ","- ","- ","- ","612 ","623 ","- ","- ","- ",-,
"DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3480 ","DELHI ","- ","- ","7.3 ","7.6 ","- ","- ","- ","- ","0.52 ","0.65 ","- ","- ","- ","- ","258 ","279 ","- ","- ","- ",-,
"WELL AT BAWANA, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3483 ","DELHI ","- ","- ","7.5 ","7.7 ","- ","- ","- ","- ","BDL ","BDL ","- ","- ","- ","- ","352 ","768 ","- ","- ","- ",-,
"WELL AT BURARI, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"WELL AT DEFENCE COLONY,",,,,,,,,,,,,,,,,,,,,,,
"3485 ","DELHI ","- ","- ","6.9 ","7.1 ","- ","- ","- ","- ","0.4 ","0.42 ","- ","- ","- ","- ","280 ","295 ","- ","- ","- ",-,
"DELHI ",,,,,,,,,,,,,,,,,,,,,,
"WELL AT DILSHAD GARDEN,",,,,,,,,,,,,,,,,,,,,,,
"3488 ","DELHI ","- ","- ","6.9 ","7.1 ","- ","- ","- ","- ","BDL ","BDL ","- ","- ","- ","- ","572 ","600 ","- ","- ","- ",-,
"DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3489 ","DELHI ","- ","- ","6.9 ","7.1 ","- ","- ","- ","- ","BDL ","BDL ","- ","- ","- ","- ","570 ","577 ","- ","- ","- ",-,
"WELL AT DWARKA, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3490 ","DELHI ","- ","- ","7.1 ","7.2 ","- ","- ","- ","- ","0.64 ","0.72 ","- ","- ","- ","- ","621 ","627 ","- ","- ","- ",-,
"WELL AT FATEH PUR BERI, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3492 ","DELHI ","- ","- ","7.2 ","7.4 ","- ","- ","- ","- ","0.31 ","0.35 ","- ","- ","- ","- ","690 ","700 ","- ","- ","- ",-,
"WELL AT GAJIPUR, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3493 ","DELHI ","- ","- ","7.1 ","7.4 ","- ","- ","- ","- ","BDL ","BDL ","- ","- ","- ","- ","502 ","521 ","- ","- ","- ",-,
"WELL AT GANDHI NAGAR, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3494 ","DELHI ","- ","- ","6.7 ","6.9 ","- ","- ","- ","- ","BDL ","BDL ","- ","- ","- ","- ","790 ","798 ","- ","- ","- ",-,
"WELL AT HAIDERPUR, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3496 ","DELHI ","- ","- ","7.2 ","7.7 ","- ","- ","- ","- ","0.73 ","0.79 ","- ","- ","- ","- ","746 ","842 ","- ","- ","- ",-,
"WELL AT ISBT, DELHI ",,,,,,,,,,,,,,,,,,,,,,

,,,,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2022,,,,,,,,,,,,,,,,,
"StatiName of Monitoring Location ","State Name ",Temperature,,"pH ",,Conductivity,,"BOD (mg/L) ",,,Nitrate-N +,Fecal Coliform,,Total Coliform,,Total Dissolved,,"Fluoride (mg/L) ",,Arsenic (mg/L),,
on,,o,,,,,,,,,,,,,,,,,,,,
,,(C),,,,(μmhos/cm),,,,,Nitrite-N,(MPN/100ml),,(MPN/100ml),,,Solids (mg/L),,,,,
Code,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,(mg/L),,,,,,,,,,,
,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max,
"3498 ","DELHI ","- ","- ","7 ","7.1 ","- ","- ","- ","- ","0.48 ","0.49 ","- ","- ","- ","- ","460 ","469 ","- ","- ","- ",-,
"WELL AT KALKA JI, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3500 ","DELHI ","- ","- ","7.4 ","7.9 ","- ","- ","- ","- ","0.32 ","0.38 ","- ","- ","- ","- ","512 ","534 ","- ","- ","- ",-,
"WELL AT KAMLA NAGAR, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3503 ","DELHI ","- ","- ","7 ","7.2 ","- ","- ","- ","- ","0.32 ","0.32 ","- ","- ","- ","- ","355 ","395 ","- ","- ","- ",-,
"WELL AT KAROL BAGH, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3514 ","DELHI ","- ","- ","7.1 ","7.2 ","- ","- ","- ","- ","0.31 ","0.32 ","- ","- ","- ","- ","812 ","819 ","- ","- ","- ",-,
"WELL AT MATIALA, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3515 ","DELHI ","- ","- ","6.6 ","7.2 ","- ","- ","- ","- ","0.43 ","0.43 ","- ","- ","- ","- ","475 ","540 ","- ","- ","- ",-,
"WELL AT MAYA PURI, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3516 ","DELHI ","- ","- ","7.2 ","7.5 ","- ","- ","- ","- ","BDL ","BDL ","- ","- ","- ","- ","475 ","495 ","- ","- ","- ",-,
"WELL AT MAYUR VIHAR, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3517 ","DELHI ","- ","- ","7.3 ","7.4 ","- ","- ","- ","- ","0.59 ","0.59 ","- ","- ","- ","- ","765 ","770 ","- ","- ","- ",-,
"WELL AT NAJAFGARH, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"WELL AT NARAINA INDL AREA,",,,,,,,,,,,,,,,,,,,,,,
"3518 ","DELHI ","- ","- ","7.1 ","7.2 ","- ","- ","- ","- ","0.48 ","0.5 ","- ","- ","- ","- ","860 ","874 ","- ","- ","- ",-,
"DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3520 ","DELHI ","- ","- ","7 ","7.2 ","- ","- ","- ","- ","0.85 ","0.9 ","- ","- ","- ","- ","844 ","853 ","- ","- ","- ",-,
"WELL AT OKHLA, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"WELL AT PARIVESH BHAWAN,",,,,,,,,,,,,,,,,,,,,,,
"3523 ","DELHI ","- ","- ","7.2 ","7.3 ","2297 ","2377 ","- ","- ","0.33 ","3.12 ","BDL ","BDL ","BDL ","BDL ","1307 ","1448 ","0.5 ","0.5 ","BDL ",BDL,
"DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3524 ","DELHI ","- ","- ","7.4 ","7.4 ","- ","- ","- ","- ","BDL ","BDL ","- ","- ","- ","- ","1220 ","1250 ","- ","- ","- ",-,
"WELL AT PASCHIM VIHAR, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3525 ","DELHI ","- ","- ","7.3 ","7.4 ","- ","- ","- ","- ","BDL ","BDL ","- ","- ","- ","- ","405 ","415 ","- ","- ","- ",-,
"WELL AT PATEL NAGAR, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3526 ","DELHI ","- ","- ","7.4 ","7.6 ","- ","- ","- ","- ","0.41 ","0.41 ","- ","- ","- ","- ","1109 ","1123 ","- ","- ","- ",-,
"WELL AT PATPAR GANJ, DELHI ",,,,,,,,,,,,,,,,,,,,,,
WELL AT PATPARGANJ INDL,,,,,,,,,,,,,,,,,,,,,,
"3527 ","DELHI ","- ","- ","7.4 ","7.9 ","- ","- ","- ","- ","1.25 ","1.25 ","- ","- ","- ","- ","1102 ","1109 ","- ","- ","- ",-,
"AREA, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3528 ","DELHI ","- ","- ","7.6 ","7.8 ","- ","- ","- ","- ","BDL ","BDL ","- ","- ","- ","- ","3354 ","3370 ","- ","- ","- ",-,
"WELL AT PEERAGARHI, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3529 ","DELHI ","- ","- ","7.5 ","7.5 ","- ","- ","- ","- ","0.32 ","0.32 ","- ","- ","- ","- ","319 ","342 ","- ","- ","- ",-,
"WELL AT PILANJI, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3530 ","DELHI ","- ","- ","7.1 ","7.2 ","- ","- ","- ","- ","BDL ","BDL ","- ","- ","- ","- ","424 ","478 ","- ","- ","- ",-,
"WELL AT PRIYA ENCLAVE, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3531 ","DELHI ","- ","- ","7.7 ","7.8 ","- ","- ","- ","- ","0.49 ","0.5 ","- ","- ","- ","- ","2775 ","2790 ","- ","- ","- ",-,
"WELL AT QUTAB GARH, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"WELL AT RAJENDER NAGAR,",,,,,,,,,,,,,,,,,,,,,,
"3532 ","DELHI ","- ","- ","7.2 ","7.5 ","- ","- ","- ","- ","0.7 ","0.88 ","- ","- ","- ","- ","407 ","448 ","- ","- ","- ",-,
"DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3533 ","DELHI ","- ","- ","7.5 ","7.7 ","- ","- ","- ","- ","0.31 ","0.32 ","- ","- ","- ","- ","332 ","339 ","- ","- ","- ",-,
"WELL AT RAJPURA ROAD, DELHI ",,,,,,,,,,,,,,,,,,,,,,
WELL NEAR GURUDWARA SHRI,,,,,,,,,,,,,,,,,,,,,,
"3534 ","DELHI ","- ","- ","6.9 ","7 ","- ","- ","- ","- ","0.4 ","0.4 ","- ","- ","- ","- ","724 ","801 ","- ","- ","- ",-,
"RAKABGANJ SAHIB, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3535 ","DELHI ","- ","- ","7.1 ","7.6 ","- ","- ","- ","- ","1.17 ","1.26 ","- ","- ","- ","- ","298 ","375 ","- ","- ","- ",-,
"WELL AT ROHINI, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3536 ","DELHI ","- ","- ","7.1 ","7.3 ","- ","- ","- ","- ","0.34 ","0.34 ","- ","- ","- ","- ","515 ","518 ","- ","- ","- ",-,
"WELL AT SAKET, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3537 ","DELHI ","- ","- ","6.5 ","6.9 ","- ","- ","- ","- ","0.47 ","0.58 ","- ","- ","- ","- ","428 ","440 ","- ","- ","- ",-,
"WELL AT SHAHDARA, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3538 ","DELHI ","- ","- ","7.5 ","7.6 ","- ","- ","- ","- ","0.83 ","0.83 ","- ","- ","- ","- ","1040 ","1114 ","- ","- ","- ",-,
"WELL AT SINGHU BORDER, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3539 ","DELHI ","- ","- ","7.4 ","7.5 ","- ","- ","- ","- ","0.44 ","0.51 ","- ","- ","- ","- ","1680 ","1710 ","- ","- ","- ",-,
"WELL AT SINGOLA, DELHI ",,,,,,,,,,,,,,,,,,,,,,
"3540 ","DELHI ","- ","- ","7.4 ","7.5 ","- ","- ","- ","- ","0.4 ","0.42 ","- ","- ","- ","- ","684 ","690 ","- ","- ","- ",-,
"WELL AT SULTANPURI, DELHI ",,,,,,,,,,,,,,,,,,,,,,

,,,,,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2022,,,,,,,,,,,,,,,,
Stati,"Name of Monitoring Location ","State Name ",Temperature,,"pH ",,Conductivity,,"BOD (mg/L) ",,,Nitrate-N +,Fecal Coliform,,,Total Coliform,Total Dissolved,,"Fluoride (mg/L) ",,,Arsenic (mg/L)
on,,,o,,,,,,,,,,,,,,,,,,,
,,,(C),,,,(μmhos/cm),,,,,Nitrite-N,(MPN/100ml),,,(MPN/100ml),Solids (mg/L),,,,,
Code,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,(mg/L),,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max
"3541 ",,"DELHI ","- ","- ","7 ","7.5 ","- ","- ","- ","- ","0.74 ","0.75 ","- ","- ","- ","- ","746 ","755 ","- ","- ","- ",-
,"WELL AT TIKRI KALAN , DELHI ",,,,,,,,,,,,,,,,,,,,,
"3542 ",,"DELHI ","- ","- ","7.5 ","7.7 ","- ","- ","- ","- ","0.31 ","0.61 ","- ","- ","- ","- ","372 ","380 ","- ","- ","- ",-
,"WELL AT TILAK NAGAR, DELHI ",,,,,,,,,,,,,,,,,,,,,
"3543 ",,"DELHI ","- ","- ","7.1 ","7.3 ","- ","- ","- ","- ","0.52 ","0.65 ","- ","- ","- ","- ","524 ","555 ","- ","- ","- ",-
,"WELL AT TRILOKPURI, DELHI ",,,,,,,,,,,,,,,,,,,,,
"3544 ",,"DELHI ","- ","- ","7.2 ","7.4 ","- ","- ","- ","- ","0.83 ","0.83 ","- ","- ","- ","- ","394 ","402 ","- ","- ","- ",-
,"WELL AT UJWAH, DELHI ",,,,,,,,,,,,,,,,,,,,,
"3545 ",,"DELHI ","- ","- ","7.1 ","7.4 ","- ","- ","- ","- ","0.35 ","0.35 ","- ","- ","- ","- ","687 ","701 ","- ","- ","- ",-
,"WELL AT VASANT KUNJ, DELHI ",,,,,,,,,,,,,,,,,,,,,
"3546 ",,"DELHI ","- ","- ","7.2 ","7.4 ","- ","- ","- ","- ","0.31 ","0.35 ","- ","- ","- ","- ","400 ","437 ","- ","- ","- ",-
,"WELL AT VASANT VIHAR ",,,,,,,,,,,,,,,,,,,,,
,WELL AT VERNA,,,,,,,,,,,,,,,,,,,,,
"2277 ",,"GOA ","30 ","31 ","6.62 ","7.04 ","339 ","392 ","1.1 ","1.7 ","0.32 ","3.72 ","BDL ","BDL ","2 ","2 ","229 ","284 ","BDL ","BDL ","0.01 ",0.01
,"INDI.ESTATE.(M/S CIPLA LIMITED) ",,,,,,,,,,,,,,,,,,,,,
"2278 ",,"GOA ","29 ","29 ","6.43 ","6.5 ","283 ","1867 ","1.6 ","1.6 ","0.32 ","5.74 ","13 ","13 ","23 ","23 ","157 ","1262 ","0.7 ","2.8 ","0.01 ",0.01
,"WELL AT SANCOALE INDL.ESTATE ",,,,,,,,,,,,,,,,,,,,,
,WELL AT KUDAI INDL.,,,,,,,,,,,,,,,,,,,,,
2280,ESTATE(M/S CADILA,"GOA ","28 ","30 ","5.5 ","7.7 ","57 ","59 ","3.2 ","3.2 ","0.32 ","0.32 ","BDL ","BDL ","BDL ","BDL ","36 ","38 ","BDL ","BDL ","0.01 ",0.01
,HEALTHCARE LIMITED),,,,,,,,,,,,,,,,,,,,,
"2281 ",,"GOA ","28 ","29 ","5.8 ","6.68 ","57 ","100 ","1.5 ","1.8 ","0.32 ","0.32 ","4.5 ","4.5 ","23 ","23 ","38 ","68 ","0.25 ","0.25 ","0.01 ",0.01
,"WELL AT CORLIM INDL. ESTATE ",,,,,,,,,,,,,,,,,,,,,
,WELL AT PILERNE INDUSTRIAL,,,,,,,,,,,,,,,,,,,,,
"2282 ",,"GOA ","28 ","29 ","6.95 ","7.22 ","270 ","317 ","2.2 ","2.2 ","0.32 ","0.4 ","BDL ","BDL ","23 ","23 ","169 ","191 ","0.6 ","0.6 ","0.01 ",0.01
,"ESTATE(M/S UNICHEM ) ",,,,,,,,,,,,,,,,,,,,,
,BORE WELL AT CUNCOLIM,,,,,,,,,,,,,,,,,,,,,
"3193 ",,"GOA ","30 ","31 ","6.74 ","7.4 ","728 ","791 ","1.2 ","1.2 ","0.32 ","0.32 ","240 ","240 ","4.5 ","350 ","52 ","451 ","0.4 ","0.4 ","0.01 ",0.01
,"INDUSTRIAL ESTATE ",,,,,,,,,,,,,,,,,,,,,
,BORE WELL AT BETHORA,,,,,,,,,,,,,,,,,,,,,
"3194 ",,"GOA ","28 ","28 ","5.61 ","6.1 ","98 ","102 ","BDL ","BDL ","0.32 ","0.72 ","2 ","2 ","6.8 ","6.8 ","63 ","65 ","BDL ","BDL ","0.01 ",0.01
,"INDUSTRIAL ESTATE ",,,,,,,,,,,,,,,,,,,,,
,BORE WELL AT MADKAIM,,,,,,,,,,,,,,,,,,,,,
"3195 ",,"GOA ","28 ","29 ","6.35 ","7.6 ","78 ","194 ","BDL ","BDL ","0.32 ","0.92 ","BDL ","BDL ","4.5 ","4.5 ","46 ","130 ","BDL ","BDL ","0.01 ",0.01
,"INDUSTRIAL ESTATE ",,,,,,,,,,,,,,,,,,,,,
"4409 ",,"GOA ","26 ","29 ","5.48 ","7.42 ","48 ","171 ","1.2 ","1.7 ","0.32 ","2.12 ","33 ","2400 ","46 ","3500 ","28 ","100 ","0.33 ","0.33 ","0.01 ",0.01
,"SALMONA SPRING ",,,,,,,,,,,,,,,,,,,,,
"3 ",,"GUJARAT ","30 ","30 ","7.36 ","7.36 ","1490 ","1490 ","1.6 ","1.6 ","0.4 ","0.4 ","2 ","2 ","2 ","2 ","920 ","920 ","1.68 ",1.68,,
,"WELL AT AHMEDABAD ",,,,,,,,,,,,,,,,,,,,,
"6 ",,"GUJARAT ","28 ","29 ","7.64 ","7.75 ","1627 ","1702 ","BDL ","BDL ","0.45 ","1.77 ","BDL ","BDL ","BDL ","BDL ","1054 ","1296 ","0.91 ","1.27 ","BDL ",BDL
,"WELL AT BARODA ",,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,
"1948 ",,"GUJARAT ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ",-
,"BHAVNAGAR ",,,,,,,,,,,,,,,,,,,,,
"1949 ",,"GUJARAT ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ","- ",-
,"GROUND WATER AT AMRELI ",,,,,,,,,,,,,,,,,,,,,
"1950 ",,"GUJARAT ","26 ","28 ","7.45 ","8.22 ","1112 ","2169 ","1 ","1.2 ","0.37 ","1.33 ","BDL ","BDL ","BDL ","BDL ","752 ","1456 ","0.3 ","0.3 ","BDL ",BDL
,"GROUND WATER AT JUNAGADH ",,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,
,RAJKOTGROUND WATER NR.,,,,,,,,,,,,,,,,,,,,,
1951,"DISTRICT CO-OPERATIVE BANK,","GUJARAT ","30 ","30 ","8.39 ","8.39 ","1768 ","1768 ","1.1 ","1.1 ","1.24 ","1.24 ","BDL ","BDL ","BDL ","BDL ","1204 ","1204 ","BDL ","BDL ","BDL ",BDL
,"NR. RAIYA CIRCLE, RAIYA ROAD",,,,,,,,,,,,,,,,,,,,,
,RAJKOT,,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,
,SURENDRANAGARAT. BHAVANI,,,,,,,,,,,,,,,,,,,,,
1952,,"GUJARAT ","29 ","30 ","7.72 ","8.37 ","2690 ","4584 ","1.1 ","1.2 ","1.21 ","1.22 ","- ","- ","- ","- ","1660 ","3036 ","1.21 ","1.21 ","BDL ",BDL
,"PLASTIC (STEELMAN OXYGEN,",,,,,,,,,,,,,,,,,,,,,
,"PLOT NO.C1/613, PHASE 3, OPP",,,,,,,,,,,,,,,,,,,,,

,,,,,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2022,,,,,,,,,,,,,,,,
Stati,"Name of Monitoring Location ","State Name ",Temperature,,"pH ",,Conductivity,,,"BOD (mg/L) ",,Nitrate-N +,Fecal Coliform,,,Total Coliform,Total Dissolved,,"Fluoride (mg/L) ",,Arsenic (mg/L),
on,,,o,,,,,,,,,,,,,,,,,,,
,,,(C),,,,,(μmhos/cm),,,,Nitrite-N,(MPN/100ml),,,(MPN/100ml),,Solids (mg/L),,,,
Code,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,(mg/L),,,,,,,,,,
,,,"Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ","Max ","Min ",Max
,"ONE WORLD SCHOOL), GIDC",,,,,,,,,,,,,,,,,,,,,
,"WADHWAN, WADHWAN, TAL.",,,,,,,,,,,,,,,,,,,,,
,"WADHWAN, DIST.",,,,,,,,,,,,,,,,,,,,,
,SURENDRANAGAR,,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,
,JAMNAGARBOREWELL OF,,,,,,,,,,,,,,,,,,,,,
1953,"RAMESHWAR TEMPLE, NEAR","GUJARAT ","27 ","28 ","7.25 ","7.7 ","1064 ","1524 ","BDL ","BDL ","0.33 ","0.34 ","BDL ","BDL ","BDL ","BDL ","576 ","758 ","0.23 ","0.25 ","BDL ",BDL
,"RAMESHWAR CHOWK,",,,,,,,,,,,,,,,,,,,,,
,JAMNAGAR,,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT BHUJODHAV,,,,,,,,,,,,,,,,,,,,,
,"PARK SOCIETY-2,PRAMUKH",,,,,,,,,,,,,,,,,,,,,
1954,"SWAMI NAGAR ROAD,BEHIND","GUJARAT ","30 ","31 ","7.55 ","7.98 ","3190 ","3550 ","1.5 ","1.6 ","0.33 ","0.39 ","BDL ","BDL ","2 ","2 ","2312 ","2402 ","0.55 ","0.62 ","- ",-
,"ASHAPURA SCHOOL,TA:BHUJ,",,,,,,,,,,,,,,,,,,,,,
,DIST;KUTCH (WEST),,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,
,PALANPURBEHIND JILLA SEVA,,,,,,,,,,,,,,,,,,,,,
1955,"SADAN-2, NEAR JORAVAR","GUJARAT ","26 ","29 ","7.33 ","7.8 ","1956 ","2008 ","1.2 ","1.2 ","0.67 ","2.54 ","2 ","2 ","2 ","2 ","982 ","1090 ","0.78 ","0.81 ","BDL ",BDL
,"PALACE, PALANPUR, DIST-",,,,,,,,,,,,,,,,,,,,,
,BANASKANTHA,,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,
1956,"MEHASANAMODHERA GIDC, TAL","GUJARAT ","29 ","29 ","7.49 ","7.7 ","2992 ","2992 ","BDL ","BDL ","0.49 ","0.49 ","BDL ","BDL ","BDL ","BDL ","1802 ","2112 ","0.72 ","0.86 ","BDL ",BDL
,& DIST : MEHSANA,,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT SIDDHPUR,,,,,,,,,,,,,,,,,,,,,
,(DIST.PATAN)AHMEDABAD-,,,,,,,,,,,,,,,,,,,,,
1957,"PALANUR HIGHWAY, TAVADIYA","GUJARAT ","27 ","29 ","7.73 ","8.12 ","1666 ","2178 ","1.1 ","1.1 ","0.44 ","0.51 ","2 ","2 ","2 ","2 ","750 ","960 ","1.66 ","3.15 ","BDL ",BDL
,"CROSSING, NEAR MADHIVAI,",,,,,,,,,,,,,,,,,,,,,
,"SIDDPUR, DIST-PATAN",,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,
,HIMATNAGARBOREWELL OF,,,,,,,,,,,,,,,,,,,,,
1958,"HIMATNAGAR NAGARPALIKA, AT.","GUJARAT ","25 ","27 ","7.84 ","7.97 ","856 ","1021 ","1.8 ","1.8 ","0.53 ","0.54 ","2 ","2 ","2 ","2 ","572 ","684 ","0.38 ","0.45 ","BDL ",BDL
,"HIMATNAGAR, DIST.",,,,,,,,,,,,,,,,,,,,,
,SABARKANTHA,,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,
1959,NADIADBOREWELL OF SANTRAM,"GUJARAT ","28 ","34 ","7.63 ","7.9 ","2014 ","2066 ","BDL ","BDL ","1.06 ","10.11 ","BDL ","BDL ","BDL ","BDL ","1216 ","1340 ","0.6 ","0.96 ","BDL ",BDL
,"MANDIR, NADIAD,DIST: KHEDA",,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,
,DAHODWELL AT HINDU,,,,,,,,,,,,,,,,,,,,,
1960,,"GUJARAT ","28 ","29 ","7.91 ","8.17 ","784 ","870 ","BDL ","BDL ","1.47 ","2.92 ","BDL ","BDL ","BDL ","BDL ","508 ","580 ","1.28 ","2.01 ","BDL ",BDL
,"DHARAMASHALA, STATION",,,,,,,,,,,,,,,,,,,,,
,"ROAD, DAHOD",,,,,,,,,,,,,,,,,,,,,
,GROUND WATER AT,,,,,,,,,,,,,,,,,,,,,
,GODHARAWELL AT OFFICE OF,,,,,,,,,,,,,,,,,,,,,
1961,PANCHMAHAL INDUSTRIES,"GUJARAT ","28 ","29 ","7.5 ","7.72 ","1060 ","1753 ","BDL ","BDL ","0.59 ","6.71 ","BDL ","BDL ","BDL ","BDL ","690 ","1050 ","0.88 ","0.96 ","BDL ",BDL
,"FADERATION, NEAR CIRCUIT",,,,,,,,,,,,,,,,,,,,,
,"HOUSE, GODHRA",,,,,,,,,,,,,,,,,,,,,

,,,,,,WATER QUALITY DATA OF GROUND WATER UNDER NWMP - 2022,,,,,,,,,,,,,,,,
Stati,"Name of Monitoring Location ","State Name ",Temperature,,"pH ",,Conductivity,,,"BOD (mg/L) ",,Nitrate-N +,Fecal Coliform,,,Total Coliform,Total Dissolved,,"Fluoride (mg/L) ",,Arsenic (mg/L),
on,,,o,,,,,,,,,,,,,,,,,,,
,,,(C),,,,,(μmhos/cm),,,,Nitrite-N,(MPN/100ml),,,(MPN/100ml),,Solids (mg/L),,,,
